,0,1,2,3,4
0,4606,Astro Bot Mold,"Here's a mold for making oogoo Astro bots. I changed the mesh slightly, the back of the feet are no longer attached together, but appearance wise Asto bot is the nearly the same.",11828,dan steele
0,4607,Squigglepeeps: Tama Wiremu Mold,"WARNING. This mold is much trickier than my other molds. Tamu has many twisty molds, and it would be easy for one to break off in the mold. Give your Oogoo a few hours to fully cure before you attempt to pull Tamu out or one of his arms will tear. Dutchmogul did a great job with this set of characters. They need to be made into molds. Continuing the series I bring you Tama Wiremu. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Add a few drops of essential oil to the mix and after a few days your object will smell like that instead of vinegar. Have fun.",11828,dan steele
0,4608,Squigglepeeps: Alexandra Mold,Dutchmogul did a great job with this set of characters. They need to be made into molds. Continuing the series I bring you Alexandra. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Add a few drops of essential oil to the mix and after a few days your object will smell like that instead of vinegar. Have fun.,11828,dan steele
0,4609,Squigglepeeps: Baldev Mold,Dutchmogul did a great job with this set of characters. They need to be made into molds. Continuing the series I bring you Baldev. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Add a few drops of essential oil to the mix and after a few days your object will smell like that instead of vinegar. Have fun.,11828,dan steele
0,4610,Squigglepeeps: Rooster Mold,Dutchmogul did a great job with this set of characters. They need to be made into molds. Continuing the series I bring you Rooster. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Add a few drops of essential oil to the mix and after a few days your object will smell like that instead of vinegar. Have fun.,11828,dan steele
0,4611,Squigglepeeps: Rayston Mold,Dutchmogul did a great job with this set of characters. They need to be made into molds. Continuing the series I bring you Rayston. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Add a few drops of essential oil to the mix and after a few days your object will smell like that instead of vinegar. Have fun.,11828,dan steele
0,4612,Squigglepeeps: Pigdexter Mold,Dutchmogul did a great job with this set of characters. They need to be made into molds. Continuing the series I bring you Pigdexter. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Add a few drops of essential oil to the mix and after a few days your object will smell like that instead of vinegar. Have fun.,11828,dan steele
0,4613,Squigglepeeps: Professor Mold,Dutchmogul did a great job with this set of characters. They need to be made into molds. First I bring you The Professor. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.,11828,dan steele
0,4614,Creeper Mold,I give you a a flexible Creeping creeper. I added a slight angler to the inner faces of the face so they would print okay inside the mold.,11828,dan steele
0,4615,Olaf Mold,"Oh the skies will be blue, and you guys will be there to. Probably getting gorgeously tanned in summer. Your and my favourite snowman. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.",11828,dan steele
0,4616,Low Poly Bulbasaur Mold,Here's Bulbasaur as a Mold. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.,11828,dan steele
0,4617,Dunny Mold,"This is a mold for making Dunnies. You'll need to cast in a flexible material if you want to remove the resulting cast from the mold without destroying it. I used Oogoo, you can find the recipe for Oogoo here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.",11828,dan steele
0,4618,Mold for Cartman from Southpark,"No Kitty! That's my chicken pot pie kitty! No Kitty! No! Now you can cast Fat***, I mean Cartman from a mold and use him to taunt everyone. I tried to get rid of the vinegary Oogoo smell this time by adding Vanilla oil...now cartman smells like vinegar and vanilla :P. Also note my funky two tone mold caused by me having to change filament partway through the print. I used Oogoo, you can find the recipe for Oogoo here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.",11828,dan steele
0,4619,Mold for Stan from Southpark,"The next installment in the Southpark mold line, Stan Marsh. Now you can cast your very own Stan from a mold. I used Oogoo. You can find the recipe for Oogoo here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.",11828,dan steele
0,4620,Mold for Kyle from Southpark,Fata*s Cartman was Not on the school bus today. What a big fat turd! -Kyle Broflovsk Now you can cast your very own haiku writing Kyle from a mold. I used Oogoo. You can find the recipe for Oogoo here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.,11828,dan steele
0,4621,Mold for Kenny from Southpark,"You Killed Kenny! You Bastards! Now you can cast Kenny from a mold and kill him over and over again. I used Oogoo, but there aren't any inclusions in this mold so you could use plaster or something equally rigid and it should work out. You can find the recipe for Oogoo here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.",11828,dan steele
0,4622,Pikachu Low Poly Mold,"I bring you my favorite of the Pokemon, Pikachu as a Mold. I use Oogoo for casting them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.",11828,dan steele
0,4623,Stanford Bunny Mold,"A mold for the stanford bunny. This mold include inclusions so it's only for casting material that is at least a little flexible. I used Oogoo an opensource rubbery material made from silicon caulking and corn starch. You can find the recipe here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes, and is cheap and easy to make from stuff you can by locally. Give it a try!",11828,dan steele
0,4624,Marvin Mold,"This is a printable mold so you can cast Marvin out of something else. I removed the key ring because I would have otherwise had to break the mold into three parts and I was feeling lazy :P. I used Oogoo to cast Marvin. The recepie for Oogoo is open source. You can find the recipient for Oogoo here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes, and is cheap and easy to make from stuff you can by locally. Give it a try!",11828,dan steele
0,4625,Moai Mold,"This is a printable mold so you can cast Moai out of something else. Note that the neck is a little narrower than the head, so you'll have to cast out of a material that is at least a little flexible to demold. I used Oogoo..This was a bit of an experiment to see if casting something larger in Oogoo would actually work at all. It turns out it works beautifully, and I'm pretty sure I could go much larger...I would however recommend you try your hand at casting a few smaller things with Oogoo before you try something this large. You can find the recipient for Oogoo here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes, and is cheap and easy to make from stuff you can by locally. Give it a try!",11828,dan steele
0,4626,Low Poly Totodile Mold,This is a mold for making squishy Totodiles. I use Oogoo for making them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.,11828,dan steele
0,4627,Low Poly Jigglypuff Mold,This is a mold for making squishy jigglypuffs. I use Oogoo for making them and you can find the recipient here: http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build an army fast :). Have fun.,11828,dan steele
0,4628,Lowpoly Cactus mold,For quills just add pins? You to can make a rubber cactus. I made the cactus from Oogoo. See recipe in instructions.,11828,dan steele
0,4629,Low Poly Psyduck mold,"What's better than a 3D printed Low poly Psyduck? A bouncy silicon low poly Psyduck cast in a 3D printed mold! I had to take some detail (Such as the head feathers) out of this one because they just wouldn't come out in the cast..Still looks pretty darn good though if you ask me. Pictures are of Psyduck made out of Oogoo with yellow paint. The nose is sorta long and narrow, so careful when you pull it out of the mold or it will break off in there.",11828,dan steele
0,4630,Low Poly Gengar mold,What's better than a 3D printed Low poly Gengar? A bouncy silicon low poly Gengar cast in a 3D printed mold! I cleaned up the polys in csl0304's awesome original model and applied Jason Webb's awesome 2 part mold generator after removing the code to add pour holes.There's not a whole lot of original work here just a mash-up of two great projects by other people. Thanks guys you both rock. Pictures are of Gengar made out of Oogoo with green paint cuz I'm out of purple.,11828,dan steele
0,4631,Shapeoko2 Vacuum solution,"There are two printable parts here. The first should be printed with supports. It bolts to your shapeoko and you run your vacuum to one side of it. The other fitting is for a hose with a 1"" ID this runs to the print head of your shapeoko. The second piece should be printable without support and it slides into the the hose on the print end side and then should be zap strapped to your print head. this allows me to cut wood dust free.",11828,dan steele
0,4632,Rediculous Shot Glass,"Made this for a friend, and as a learning tool for new CAD software. It holds about 3/4 of an Ounce. Print with a couple of shells so it won't leak.",11828,dan steele
0,4633,Geared Tooth,Inspired by a recent trip to the dentist I give you the Geared Golden tooth.,11828,dan steele
0,4634,ShapeOko 2 pen holder,This fits in the dremel bracket that comes with the shapeoko and has a set screw to tightly hold a sharpie in place. If like me you couldn't get tape to hold your sharpie tightly enough this is the part for you.,11828,dan steele
0,4635,Shape Primitive Magnets,"All shapes are 30mm on each side so they fit together wonderfully. There is a hole just big enough to press fit a 8mmx1mm cylinder magnet in the back. Mine hold great without glue, but to make em stay drop a small drop of Zap-- or any cyanoacrylic glue along the edge of the magnet once you've press fit it in place.",11828,dan steele
0,4636,Funndy Fridge magnet,In the tradition of the Dunny I bring you the Funndy! It's flat which makes it far easier to decorate than a curved Dunny. It also has a hole in the back for either a magnet or a jeweler's pin. If you don't have a 3D printer and want a Funndy you can buy one in my Etsy shop here: https://www.etsy.com/listing/150555795/funndy,11828,dan steele
0,4637,Magnetic Tetris Pieces,These Tetris pieces have a round hole in the back to take a 10mmx1mm cylander magnet or Jewlers pin in the back. The hole is just the right size that magnet will press-fit and stay in place but I recommend putting a bit of thin cyanoacrylate glue on top for a more permanent hold. If you don't have a 3D printer I sell these on Etsy here: https://www.etsy.com/listing/150561288/magnetic-tetris-piece-note-this-listing?ref=shop_home_active,11828,dan steele
0,4638,Mini Ghast!,"This is a ghast sized down to fit exactly in the arms of the enderman model found here: http://www.thingiverse.com/thing:29077 Print one so your Enderman has a little buddy. Want a Magnetic one? Don't have a 3D printer? Never fear, you can get one here: https://www.etsy.com/listing/150553478/magnetic-ghast",11828,dan steele
0,4639,Big Minecraft Ghast,This Minecraft Ghast has been designed to stand by using the three longest tentacles like a tripod. This maintains the illusion of random lengths tentacles while still allowing him to stand. If you don't have a 3D printer and want one have it made at shapeways from my shop: http://shpws.me/nO1d,11828,dan steele
0,4640,"1st, 2nd, and 3rd place trophies with Fleur de Lis",I made these trophies for my cub group's annual cub car races & and best of show competition.,11828,dan steele
0,4641,Oldschool Batman magnet,I modified the model to add a ridge around the outside. I also added a hole on the back to accommodate a 1x8mm cylander magnet. Don't have a 3D printer and want one? You can buy one in my Etsy store here: https://www.etsy.com/listing/150654681/magnetic-old-school-batman-emblem,11828,dan steele
0,4642,Robot Whistle,What's better than a whistle? A robot whistle! I print it standing on it's head on my cupcake and it comes out beautifully. The original wasn't completely manifold. Use the fixed version.,11828,dan steele
0,4643,Business Card Design,This a work in progress. I am experimenting with different settings and text to get the best lettering. This is the first design I have made for a business card. Overall I think the design itself looks great (aside from letters and numbers). Comments and input are appreciated! If you have experience making small text look good please let me know! UPDATE 3/19/15: I made a silver version with an extrude subtract by .6mm. The total thickness is 1mm. You can see that the Redbird logo is subtracted all the way through. I also increased the text size quite a bit. UPDATE 3/25/15: I was able to get red text on top with a nice transition. I added a square off the the side so I could change the filament while it was filling the box. The last picture shows the current version. The top has the transparent red while the bottom has the opaque red. (the top is version 4 and bottom is version 5),11838,frostyapples
0,4644,Controller Box for RAMPS,This part is intended to fit on the Flex Mendel printer. It is the housing for the controller (RAMPS). It took some trial and error to get the holes to line up with the holes on the board but they should line up. There is an extra support (without hole) to help support the board when it is being screwed on. These two parts are printed at 100% infill for strength. The top was designed by myself and intended to be used for 3D printers at Illinois State University. This was created using NX 9.0. Part files are attached to make remixes easier.,11838,frostyapples
0,4645,Custom USB holder,This USB holder has a press fit to a .3 inch thick table. Fits nicely. I had to make again after I realized it needed support material.,11838,frostyapples
0,4646,Standard 19mm dice (die),Its a standard size die with holes that go through about 80 percent of the body. It gives a unique hollow look to the inside. This was made using NX 9.0.,11838,frostyapples
0,4647,The Egg Family: Mr. Egg,"Meet the first member of the Egg family: Mr. Egg
The Egg family, Easter egg cups for the whole family. They are fast and easily printable.
You can colorize your egg cups with a with a color marker for more variation and of course to make funny faces on the eggs.
Happy Easter!
Download for only a few cent and you'll help me out producing more awesome designs.
A thanks for your support!
and keep it printing  ",11343,Sanny Shine
0,4648,The Egg Family: Mrs. Egg,"Meet the second member of the Egg family: Mrs. Egg
The Egg family, Easter egg cups for the whole family. They are fast and easily printable.
You can colorize your egg cups with a with a color marker for more variation and of course to make funny faces on the eggs.
Happy Easter!
Download for only a few cents and you'll help me out producing more awesome designs.
A thanks for your support!
and keep it printing  ",11343,Sanny Shine
0,4649,The Egg Family: Egg Son,"Meet the third member of the Egg family: Egg Son
The Egg family, Easter egg cups for the whole family. They are fast and easily printable.
You can colorize your egg cups with a with a color marker for more variation and of course to make funny faces on the eggs.
Happy Easter!
Download for only a few cents and you'll help me out producing more awesome designs.
A thanks for your support!
and keep it printing  ",11343,Sanny Shine
0,4650,The Egg Family: Egg Sister,"Meet the fourth member of the Egg family: Egg Sister
The Egg family, Easter egg cups for the whole family. They are fast and easily printable.
You can colorize your egg cups with a with a color marker for more variation and of course to make funny faces on the eggs.
Happy Easter!
Download for only a few cents and you'll help me out producing more awesome designs.
A thanks for your support!
and keep it printing  ",11343,Sanny Shine
0,4651,The Egg Family: all four,"Meet all the four members of the Egg family.
Easter egg cups for the whole family. They are fast and easily printable.
You can colorize your egg cups with a with a color marker for more variation and of course to make funny faces on the eggs.
Happy Easter!
Download all four at once for only a few cent and you'll help me out producing more awesome designs.
A thanks for your support!
and keep it printing  ",11343,Sanny Shine
0,4652,Floater Nozzle - 3Dponics Non-Circulating Hydroponics,"This nozzle allows you to use a small, empty plastic bottle as the floater instead of having to 3D print one. Once attached, it performs the same function as the floater, regulating the water level and flow of water from the nutrient solution bottle.
Visit our website and join our Google+ community to help us take 3Dponics to the next level!
Ready to print this part? Compare 3D-printing prices across today's top service providers and get the lowest price for your 3D-printing project. Get your quote now at https://www.3Dprintler.com.",11496,3Dponics
0,4653,Planter (Square) - 3Dponics Non-Circulating Hydroponics,"The square planter acts as a pot, providing support to your plants and their roots and helping them grow healthy.
Visit our website and join our Google+ community to help us take 3Dponics to the next level!
Ready to print this part? Compare 3D-printing prices across today's top service providers and get the lowest price for your 3D-printing project. Get your quote now at https://www.3Dprintler.com.",11496,3Dponics
0,4654,Bottle Stand - 3Dponics Non-Circulating Hydroponics,"The bottle stand is used in the 3Dponics Non-Circulating Hydroponics system to hold the nutrient bottle upright. It helps to position the bottle at an elevated level so that the nutrients make their way into the main reservoir or plant bed.
Visit our website and join our Google+ community to help us take 3Dponics to the next level!
Ready to print this part? Compare 3D-printing prices across today's top service providers and get the lowest price for your 3D-printing project. Get your quote now at https://www.3Dprintler.com.",11496,3Dponics
0,4657,ELLE BRAZALET,"The concept of this design is a brazalet using the letters of E L L E  , playing with their position and creating a nice and original  game of geometry
This espectacular brazalet is the perfect jewell to potencial the Brand
It is easy to print does not takes to much time for the printing, after printing al we have to do is finish and polish and making a mold if we are going to do a massive production.",11758,carlos alhajafina
0,4658,Surface RT Stand,"Designed to hold a Surface RT at a 50 degree angle. Would probably be a hair tight for a Surface Pro. If you would like a version that fits properly, just message me on twitter. (@George_Hahn)",11854,GeorgeH
0,4659,Tablet/Phone Desk Holder,"Designed to hold my Surface RT on the side of my desk. Sized such that the tablet is held between this piece and the bottom of my desk, may not worth with other tablets or desks. Even so, it can still be used effectively as a phone holder. Sorry for the ugly pictures, didn't drag out the DSLR for this one. Modeled with Solidworks 2013",11854,GeorgeH
0,4660,Desk Dock for Razr Maxx HD,"This is a USB desk dock for the Razr Maxx HD. The picture shows this dock, a similar dock for the Droid 2 (inspiration), and a partial-prototype. Blog post w/ additional pictures at: http://www.genericmaker.com/2012/11/working-on-droid-razr-hd-maxx-case.html",11854,GeorgeH
0,4661,Car Phone Mount,"Holds a Motorola Droid 2 car dock. Likely compatible with other Motorola car docks, but I cannot confirm this. Fits into the pocket common in aftermarket radio kits. Designed for the kit I have in my Ford Explorer, likely compatible with many other Ford kits. Slimline adapter is cut down - should work fine, but has not been tested. Watch out - PLA may soften on a hot day!",11854,GeorgeH
0,4662,Desk Wire Clip,Holds a wire parallel to the edge of a flat object. Designed for my 15.2mm thick MDF desk.,11854,GeorgeH
0,4663,Cable Comb,Cable comb to untangle ethernet cables on small residential installations,11854,GeorgeH
0,4664,Box tool,"Emplacement pour carte SD, clé USB, crayon, papier, tourne vis, racle.",11867,ROSIN LALLIER (idea3d)
0,4666,Radiance Pendant,"what is it:
The Radiance Pendant is a chic geometric design made up of 3 dimensional rings which form a diamond to create the bold and delicate illusion of lace. The design is stunning when worn as a necklace pendant and earrings pendants ensemble for dress or casual. The Radiance Pendant is 44.25 mm x 57 mm x 6 mm.
backstory:
After working in the retail fashion world selling designer brands for a number of years, I decided to become a designer myself. Last year I started up a handcrafted jewelry business. Since my husband is an engineer, and introduced me to 3D printing I slowly began adding 3D printed items to my jewelry line. Surfing the web for inspiration for developing more 3D printed jewelry I came across the Pinshape/ Elle Time & Jewelry Design Competition.
what inspired it:
I was inspired to create a sophisticated necklace pendant for this competition by the modern, sleek necklace pendants on the Elle Time & Jewelry website.",10821,shari.henning.12
0,4667,dome,Pendant or earring  ,3329,H. Nicolaas
0,4668,Filament bearing/rail system,I really liked the filament holders that used bearings for the spool itself to roll on but always thought they were inefficient since they always involved large prints and only held a single spool. I set out to fix this using what I had laying around. This system uses a series of spacers and clips to hold multiple spools on 2x8mm smooth rods (the cheap kind from the hardware store not the nice kind used for printer axis) Credit to LittleDangerous for the C clip,11894,McSquid
0,4669,Baymax Lamp,Baymax Lamp,1191,zbrushingmx
0,4670,Speaker stand tension knob replacement,Stripped the threads of my speaker stands so I needed to make new knobs. From need to functional in ~2 hours =D,11894,McSquid
0,4671,E3D 40mm fan mount with part fan mount,"MAKE SURE TO MEASURE! Every printer is different! This thing fits MY printer great but yours might have a different nozzle height, different heater block orientation, etc. Combined these two things: http://www.thingiverse.com/thing:71073 http://www.thingiverse.com/thing:254004 So you can use this awesome part fan mount/duct with a 40mm fan. I uploaded the original fan duct from the source. I did not edit it, I only uploaded it for convenience. I take no credit for its design.",11894,McSquid
0,4672,Makerbot extruder clone sideways mount for Prusa i3,This thing allows you to mount a Makerbot direct drive extruder clone onto a prusa i3 x carriage sideways so you do not lose as much Y print area. Use the 4 holes to run screws into the back of your stepper motor (you will need slightly longer screws than the ones that come in it.) the pegs on top and bottom are for zip tying wires. The second file includes an optional fan mount for your extruder motor. I had a 14mm heat sink laying around so it is spaced to fit that.,11894,McSquid
0,4673,Lead Screw Prusa i3 X ends,I redesigned the X ends from the stock Prusa i3 to accept brass nut / lead screws that I recently bought from my 3d Printing supplier. I had alot of issues with noise and squeals with my m5 threaded rods and was tired of trying to fix it so I threw money at the problem. The center hole is 10.4mm the mounting holes are 3mm except the one that overlaps the rest of the part. those are 2.8mm in hopes that the plastic will hold the screw because you cannot add a nut.,11894,McSquid
0,4674,2 fan duct for larger J Head nozzles,The openings on many of the fan ducts on thingiverse was too small for my J head clone So I finally got around to designing my own. My nozzle block is 21x16mm. The mounting holes didn't end up in the right place so i needed to drill new ones 6mm to the right but this should work for most people out there.,11894,McSquid
0,4677,3D Printed Pot Head Meme,"A 2.5"" pot for planting a DIY garden -- vines for your home or desk!  3D printed pinshape goodness that will make you shape your ways better in 2015.",7751,tweet3d
0,4678,nora,pendant,110,melkon
0,4679,ELLE RING,"The concept of this design is a Ring using the letters of E L L E , playing with their position and creating a nice and original game of geometry.
It Works well in silver ,or 3 colours gold
This espectacular Ring is the perfect jewell to potencial the Brand
It is easy to print does not takes to much time for the printing, after printing al we have to do is finish and polish and making a mold if we are going to do a massive production.",11758,carlos alhajafina
0,4680,Mazy Infinite,"Mazy Infinite Necklace pendant.
An infinite swirl, startless as much as endless, simbolizes the unity and resembles the female energy and power that surrounds the universe.",11877,psantaella
0,4681,Cuáomi Ring,"Cuàomi Ring
Structural representation of mexican folklore and sugar skull candies, well known for ""Dia de muertos"" mexican celebration. 
Cuáomi, in the totonacapan regional tongue over the cost of the Gulf of Mexico, place were I was raised, makes reference to the balance between the cosmos and the human power that every individual has on its hands.",11877,psantaella
0,4682,Sapphire ring 1,Sapphire ring to fit a 13 x 10.5 mm oval center stone and two 4mm diameter round brilliant cuts on shoulders. Ring size is J1/2 in UK sizing. Setting and shank are done separately and to be assembled after printing and casting. ,11943,Kim
0,4685,Frozen: Anna Bust,Description,1394,tanya Wiesner
0,4687,Easter Bunny_Silicone Molder Maker,"The 3d printable design as described from the design title, it helps you to make silicone molder. Make silicone molder as many as you can with this awesome 3d print. Silicone molder created out of this 3d print can make 40mm tall easter bunny figure perfect for fondant molding.
Note: choose food grade silicone only when you are planning to use it in fondant.",11693,Lomell Rueca
0,4688,Monkey_Silicone Molder Maker,"Put a silicone onto this 3d print and wait for 1hr up to 1 and 1/2hr with 70F of room temperature until it is dry. Produce silicone molder as many as you can with this awesome 3d print. It's perfect for making fondant figures.
Note: Choose only food grade silicone when planning to use it for cake decorating",11693,Lomell Rueca
0,4689,Seahorse_Chocolate Pan,"This will work perfectly when you 3d print this into a printer with silicone ink. Here are sample video of how does it work (not my video)
https://www.youtube.com/watch?v=I9in3z320Xo
Chocolate pan is the main item to download but I included some fondant molder as a bonus. Please use only food grade silicone for this one.",11693,Lomell Rueca
0,4690,Turtle_iphone charm_30mm,It's my original toy design. I find it perfect if i convert into a charm.,11693,Lomell Rueca
0,4698,Random Anime Chibi_85mm tall,"I just tried something like this. I will make a popular artists/icons of the world the next time I create. It's perfect for a collectors items.
Feel free to suggest/request/comment! :)",11693,Lomell Rueca
0,4699,Rose ring,Celebrate the spring with this Rose ring!,8473,Daphne Laméris
0,4700,Rangefinder,Personal project,12014,azman.sugi
0,4702,Ring_Skull_Size10 (USA & Canada Size),"A gothic ring design ideal for sterling, platinum, and gold type of metal to maintain the smallest details. Printing it in a normal metal may lose the details. Feel free to request any size of ring. Please note that standard sizes may vary depending on countries so don't forget to indicate your nationality upon your request :)",11693,Lomell Rueca
0,4704,Ring_Untitled 1_Size 10 (USA and Canada Size),"The ring is ideal for sterling, platinum, and gold type of metal to maintain the smallest details. Printing it in a normal metal may lose the details. Feel free to request any size of ring. Please note that standard sizes may vary depending on countries so don't forget to indicate your nationality upon your request.",11693,Lomell Rueca
0,4705,Opposing forces,The forces bent appart the ends of this ring,10746,vmladin
0,4707,Triloop Earrings,Earrings made from looped triangles.,3120,Protonik
0,4708,Maria Clara_Size8(USA & Canada Size),"Suggested Price in Market: $ 77  up to $150
Story Behind: 
 The design is base form the character of Maria Clara in the novel entitled 'Noli Me Tangere', which was written by a Filipino national heroe Dr. Jose Rizal. The story was all about Spain and Philippines as their colony base on an actual Philippine history during 1800's. Within the story, she is a girlfriend of Krisostomo Ibbara (Dr. Jose Rizal's depicted character in the novel), the epitome of virtue, ""demure and self-effacing"" and endowed with beauty, grace and charm, and ideal image of a woman who deserves to be placed on the ""pedestal of male honour"". Maria Clara (Leonora Rivera in real life) was actually a real life girlfriend of Dr. Jose Rizal. Until the present time, the name Maria Clara was then emulates character's traits of being delicate, feminine, self-assured and with a sense of identity. 
Design Structure:
 It's hard to make a stunning design specially when the designed is just a monochromatic color and is not required to put some precious stone. So I isolated a small sphere on the center to create an illusion of something like a precious stone at the center. Plus an engraved letter M on it stands for Maria and C shape of the whole ring structure stands for Clara. And i also put some wavy minimal designs to emphasize its feminism even more.",11693,Lomell Rueca
0,4709,Circle Cross Pendant,"what is it:
The Circle Cross Pendant is a chic geometric design made up of four rings which form a diamond to create the illusion of a cross. My design is stunning when worn as a necklace pendant and earrings pendants ensemble for dress or casual. The Circle Cross Pendant is 38 mm x 51 mm x 2 mm.
backstory:
After working in the retail fashion world selling designer brands for a number of years, I decided to become a designer myself. Last year I started up a handcrafted jewelry business. Since my husband is an engineer, and introduced me to 3D printing I slowly began designing 3D printed items for my jewelry line. Surfing the web for inspiration for developing more 3D printed jewelry I came across the Pinshape/ Elle Time & Jewelry Design Competition.
what inspired it:
I was inspired to create a sophisticated necklace pendant for this competition by the modern, sleek necklace pendants on the Elle Time & Jewelry website.",10821,shari.henning.12
0,4710,Apple of the Eye_Pendant_28mm,"Suggested price in market: $127 up to $200
Marketability: Not only woman will love the design. This will be in demand specially also by guys who want a special gifts for their loved ones, crushes, and for the girls they are courting with. This will be a very clear message that she's the one for the guy. An apple of the eye.
Story Behind:
The concept in simply. As have been said to the title, it's an apple of the eye. It refers to something or someone that one cherishes above all others.
In Old English, the pupil of the eye (the round, dark center) was called the 'apple'. It was thought that the pupil was a round object much like an apple (a piece of fruit). When you look at someone, their reflection appears in your pupil. So if someone is the 'apple of your eye', he or she is someone that you look at a lot and enjoy seeing. 
Also, base on some surveys that have been already conducted by some experts, boys are much easier to fall in love with women so it was really indeed that women are the most qualified to hold the title of being an apple of the eye in planet among genders.
Design Structure:
The gold red (apple) represents the pupil of the eye while the silver are the aye lashes. An illusion of eye will appear when you turn it 90 degree counter clock wise. I decided to turn the apple into gold (red) color to say even more profound that women are the most precious and loved ones by us boys :)
The necklace can change into another standard designs if necessary.",11693,Lomell Rueca
0,4712,Desert Sand Dunes -Pendant,"Desert sand dunes pendant
Here you will see how the nature is captured and encapsulated in a luxurious piece of jewelry. This stunning pendant design is inspired by the natural desert features such as sand dunes, gold color of the desert sand, and textures. The clever use of gloss and matte textures manifest many shades of the gold color found in a typical desert landscape. The High polished beads  mention diamonds and the unique teardrop shape of the pendant sharpens the luxury look of the design. ",12150,eon.com.design
0,4715,Laurel Crown Bracelet,"This laurel crown bracelet gives you the look of a winner. It is inspired by the laurel crowns the old Romans wore after a victory. The bracelet propagates the gracefull art & culture of the acient times and the confidence of victors. 
The myth of the god Apollo and nymph Daphne tells the origin of the laurel crown. After the metamorphose of Daphne into a laurel tree, Apollo makes a crown of her leaves to keep her always with her. It's kind of a strange myth, written beautifully by the Roman writer Ovidius in his book the Metamorphoses. ",8473,Daphne Laméris
0,4716,FLIP TUBE RING,"FLIP TUBE RING
Inspiration of simple architectural tube structure shows modern concept ..edge of the tubes shows high polished curves reflect like beads actually its scooped inside replacement option for diamonds..",12150,eon.com.design
0,4717,FIRE RING,"FIRE RING
              inspiration of nature fire flame modern wearable jewellery  ",12150,eon.com.design
0,4718,Mesh Ring,"MESH Ring--
                inspiration as Architectural base using by wire mesh and more light weight and heavy looks design . ",12150,eon.com.design
0,4721,eye patch,a simple eye patch design. havent got time to print it yet.,12201,Albert Sebastian
0,4723,Delayed circles,Delayed circles,10746,vmladin
0,4724,Connected rings,Connected rings,10746,vmladin
0,4727,car,its a lowpoly model 7590 polys are there,12227,nikhilchandran.p
