,0,1,2,3,4
0,17492,Dash Coin / Logo coin / cryptocurrency,"I like Dash Currency so I decided to make a simple 3d printable logo coin :)
Support Dash currency ? Feel free to print :)",59603,ZyLoC
0,17494,Realistic anatomic art Skull 3d printable - high quality details,"Skull gear is approx: 8.89 x 8.89 x 11.43 cm (3.20 X 3.5 X 4.5 inches) aproxx
If you request we can adjust the size for the print
Made by the artist Daniel Mirtov",61644,TRImosh
0,17495,Container to clean chalk eraser - Para el borrador de tiza,"You can clean and put your eraser on your blackboard.
160x130x47 mm",33640,hermida70
0,17497,Trackliner,"This print will mount standard 1"" or 25mm sidewalk chalk to the back of your RC car. Use it to play ""follow the leader"" with other RC cars or define your own tracks on any flat area of concrete. Alternately just drive around and make cool designs wherever you go!
The model is split into parts for easier printing and oriented for best results.",58605,Khera
0,17498,Emotiv Insight (EEG headset) wall mounted stand,"SummaryThis is my first attempt at making a wall mounted stand for my Emotiv Insight. The STL already has meshmixer supports, so no need to add more supports.Print SettingsPrinter Brand: RepRapPrinter: Prusa i3 HephestosRafts: NoSupports: NoResolution: 0.01Infill: 30",61732,steven_pearson
0,17499,Prusa i3 Plus Raspi 2 housing V2.0,SummaryWanted a RasPi 2 (Octopi) housing same style as the Original housing for the Rambo mini. Best is to use support (not to fine so plus 1mm) for the holes. Use M3 screws to screw it together and mount on the frame. Printed in ABS orange standard ABS settings.Print SettingsPrinter: Prusa i3 PlusRafts: NoSupports: YesResolution: 200 umInfill: 20%Notes: If you want to speed up the printing you can edit the STL and make the walls 1mm instead of 2mm. Using 2mm creates a solid box.,56880,luc.e
0,17500,Prusa i3 Plus LCD panel knob V2.0,SummaryJust wanted some more grip on the knob...Print SettingsPrinter: Prusa i3 PlusRafts: NoSupports: NoResolution: 200 umInfill: 20%,56880,luc.e
0,17501,Filament spool for samples,"SummarySpool for holding small amounts of filament. It is printed in 4 parts: 1 center and 3 arms. The holes are 4 mm. I cut some thread, but you can also just bolt it together. One arm is mounted with 1 bolt, so you can twist it to mount the filament. The center hole is 32 mm. The outher size is adjustable.Print SettingsPrinter: Wanhao i3Rafts: NoSupports: NoResolution: 0.25Infill: 50",51267,wim3d
0,17502,Octahedron,SummaryJust a octahedron. It was rotated to print on one flat sidePrint SettingsPrinter: Wanhao Duplicator i3Rafts: NoSupports: NoResolution: 0.2,51267,wim3d
0,17503,Dice,SummaryJust a dicePrint SettingsPrinter: Wanhao Duplicator i3Rafts: NoSupports: NoResolution: 0.2Infill: 70Notes: high infill for the weight. I printed it at 200%,51267,wim3d
0,17504,Ring Custom,SummaryRing Custom,43532,VR-46
0,17505,crushes coffee,"SummaryHi, if you have a coffeepot and lost the presser... this tool can replace it :@)Print SettingsPrinter Brand: RepRapPrinter: PRUSA I3 r2Rafts: Doesn't MatterSupports: Doesn't MatterResolution: 0.1Infill: 25%Notes: I have used Pet-G because is compliant with food",28474,Lele
0,17506,COMPACT SUPPORT BOWDEN PRUSA EXTRUDER,"SummaryHi, I have made a compact support for prusa extruder, the idea was to adapt a direct j-head for use with bowden. This support is more compact than standard, and to do this I have re- designed the braket to fix It. The braket is manually made, cutting and drilling a standard 3x5mm aluminium bar (are sufficient: a file, a saw and a drill... :) ). To complete the project I have made this airtripper extruder: http://www.thingiverse.com/thing:1055201Print SettingsPrinter Brand: RepRapPrinter: PRUSA I3 r2Rafts: Doesn't MatterSupports: Doesn't MatterResolution: 0.2Infill: 25%Notes: The material, I used PET-G printed at 235°C, bad at 80°C and speed 50%, z-hoop 0.2mm retract 6mm",28474,Lele
0,17507,Cascaqua | Cascading Aquaponics System,"As featured on.
http://3dprintingindustry.com/2015/11/05/grow-you...
http://www.treehugger.com/sustainable-product-desi...
http://3dprintingindustry.com/2015/11/05/grow-you...
http://3dprint.com/103138/3d-printed-cascaqua-aqu...
http://3dprintingindustry.com/2015/11/05/grow-you...
CascaquaTM is a Home Aquaponics System released free to the 3D printing community to promote sustainable technology and healthy living. The patent pending CascaquaTM – Cascading Aquaponics System is a closed loop ecologically balanced system that combines the cultivation of plants without soil and the cultivation of fish (hydroponics and aquaculture). It is essentially a mini ecological system where the plants care for the fish and the fish care for the plants symbiotically. Aquaponics is considered the most natural method of growing organic produce as the produce is entirely free of chemicals which surprisingly not all organic produce is. It is also a very effective method of caring for your fish because the filtration system is natural, continuous and it oxygenates the water. The Cascaqua features a sculptural tower of cascading grow beds stacked above a beautifully crafted fish bowl. A quiet pump keeps the water recirculating, the pump sound is completely masked by the tranquil trickling as the water reenters the fish bowl. Start manufacturing your own Cascaqua free by downloading and 3D printing the Cascaqua parts here. You will also need to source a fish bowl, pump and flexible tube all of which can easily be sourced from Amazon. Parts info: – 270mm diameter fish bowl with a 170mm diameter opening. – 300L/hour submersible pump. – 8mm O.D. flexible tube. – Printables required qty’s: Cacade planter (qty 5), Outrigger 1 (qty 3), Outrigger 2 (qty 1), Base (qty 1). Note; you may need to adjust the outriggers to suit your fish bowl.
Another Avooq Creations, Creation.
Find all our printables and instructions at Avooq.com
Happy Printing.",27159,Avooq
0,17510,J Head MK8 carriage for Da Vinci,SummaryUpdate 03/feb/16 Added 40mm shroud fan. General corrections in mk8 extruder. Carriage assembly for MK8 extruder and J Head hotend. It is used with 12mm bushings. (outside diameter). Use metal sheet screws or TAP the plastic for use phillips type screws. Use 30mm 5V. fan for the hot end shroud. Optional: Replace the glass for aluminum to use the inductive sensor. Serch on youtube for install the sensor on the PCB board.,29066,firecardenal
0,17511,Basic Polygonal Vase,"This is a pretty simple vase. You can put whatever you wish in there, form candles to pencils, from flowers to toothbrushes.",45650,Avro
0,17512,Drumhead FlexVat for Uncia Hinge version.,"SummaryKill the known problems on top-down printers. This is a DrumHead flexivat concept for printers with top-down system as Uncia printer. Most of the pieces are printed on PLA. This plastic resists the corrosive resin, DO NOT USE ABS. This version has added the hinge system and overall improvments.",29066,firecardenal
0,17513,DrumHead FlexVat for Uncia printer. detachable version.,"SummaryUpdate 23 jan 2016. Easy to print with less things. general improvments. Kill the known problems on top-down printers. This is a DrumHead flexivat concept for printers with top-down system as Uncia printer. Most of the pieces are printed on PLA. This plastic resists the corrosive resin, DO NOT USE ABS.",29066,firecardenal
0,17514,hexagonal axis,"I'm triyin to make a meccano's axis, but i didn't get it yet",61772,gonmoa
0,17517,Insectbot Mini parts for easier assembly and functionality,"I created these parts for the Insectbot Mini that is made by dfrobot.com and is available at various other electronic and robotic kit sites. This is a fun little project but the final assembly is a bit on the rough side so I decided to clean it up a bit and give it a more finished professional look. There are only two different parts that I created that need no assembly. The first piece is that back that adds addition stability to the sensors that are used for the eyes plus a place to wind the excess wires from the servos and sensor instead of bunching them up, using zip ties and letting them hang. The neck is attached at the base and is just wide enough to fit over the front servo. You can attach it with double-sided tape or glue it like I did. You will need to make two small holes to attach the sensor to for the zip ties to go through or attach the sensor with double sided tape. I would have put the holes in but I have read that there are some different sensors that can be in the kit. The second is the back that has a slot for the battery for easy removal for recharging and a platform for the circuit board so that you can easily access the pins, plugs, and micro usb port for programming. This part fits over the back sensor the same way as the neck and can be attached with double-sided tape or glued. These two parts add a great deal of functionality and a neater design to the finished product.",52753,ronaldcanderson
0,17518,Gryphon,Gryphon,1191,zbrushingmx
0,17519,bear,Bear in a walking move,61783,3dx
0,17520,Batman Headphone Holder,"SummaryI needed a way to hang my Sony MDR Bluetooth Headphones, so I did a quick design using a batman emblem from a previous project. Since the Sony headphones headband is quite wide it should fit just about any headphones out there. It is designed in two pieces, in part so that it can be printed without any supports, and so that different hangers can be made to fit different mounting needs. RIght now the only mount that I have designed for it is meant to hook over a board, though I do plan on creating some different types. Update: Version 1.2 - Made the slots for the mounts a little smaller, after printing found the slots to be a little to sloppy.Print SettingsPrinter Brand: RepRapPrinter: Prusa i3 Rafts: Doesn't MatterSupports: NoResolution: .2mmInfill: 30%",61812,Walt.B
0,17521,Martin Luther's Seal (The Luther Rose),"SummaryI adapted this design from Martin Luther's personal seal, commonly known as the Luther Rose. It was given to him by the Prince John Fredrick of Saxony during Luther's stay at Coburg Fortress. You can read more amount the Luther Rose naturally on wikipedia https://en.wikipedia.org/wiki/Luther_rose If you would like to read a great work by the man God used to spark the reformation check out - http://thereformedcodex.com/Books/Martin-Luther/The-Bondage-of-the-Will One note, I designed this as ornamentation on another project. That being said, I would recommend scaling it up if you plan on printing it by itself. Also, if you incorporate it into something else that isn't exactly a remix, leave a link to the thing in the comments as I would like to see it.Print SettingsPrinter Brand: RepRapPrinter: Prusa i3 Rafts: NoSupports: NoResolution: .2Infill: 30%Notes: Printed with quicker settings and relatively small, so quality of the print could have been better. How I Designed ThisDesigned in Blender",61812,Walt.B
0,17539,Fallout Themed Phone Dock,"For all Fallout fans, have a little bit of Vault-Tec right on your desk. This cellphone dock is designed to be printed without any supports. It is three pieces, the back has rails and the Vault-Tec badge on the front has holes to take really short nibs of 1.75mm filament. All you have to do is print, do a little clean up on the parts if your printer leaves any little artifacts and assemble. I would recommend gluing the Vault-Tec badge though.",61812,Walt.B
0,17540,Honeycomb Key Hanger,A key hanger with natural honeycomb ! Give it a shot. ,21701,pkb81
0,17541,Dice Tower and Storage,"Dice games are fun, but having them fly across the table and knock over other pieces is not. Finally a solution. 
A dice tower offers a confined space to roll as many dice as needed, while collecting them all together for counting.  This design doubles as a storage space for dice not in use, with detachable drawers that pop out of the walls. 
Modeled with each floor as a separate piece, the tower can be printed with no supports and minimal infill. The structures align at clear points to be easily assembled with your solvent or glue of choice. 
The walls fit snugly behind a lip along the rim. Insert and then push gently down to snap them into place. Some sanding may be required to ensure a smooth fit. The tower is approximately 5.3 inches in diameter The roof is approximately 6.9 inches in diameter The entryway including collection area is approximately 7.5 inches at its longest dimension. 
:Updates/Experiments: 
-I've added an alternate roof which slopes inward to funnel dice into the tower 
-I've added an alternate first floor to allow the drawbridge to fold up.  Attaching a bent paperclip will allow you to secure the drawbridge gate to the bars on the second floor. 
-I've downscaled both variants of the roof to eliminate the overhang from the rest of the tower. This and the rising drawbridge should accommodate a 6inch build plate. 
My thanks to r/boardgames for these suggestions. Disclaimer: I have not tested these alternates myself.",61632,Xeriel
0,17542,Parts for multicopters,"SummaryDifferent parts for multicopters - mm - motormounts arm-250-structured printable structured arm for 250-size racing quadrocopters, it is compatible with ZMR250 carbon frame, or NUCLEUS or other ZMR250-compatible parts. arm-250-structured4 - same, as previous, but for Emax MT2213 motors (Tyr001 request) other parts will be added InstructionsFile names: mm-xxxxx-yy.. - motor mounts for motor xxxx and arm, made from various profiles - d12 - tube with diameter 12mm, d16 - tube with diameter 16mm, 10x10 - square profile 10x10 mm. W All parts was printed from ABS with 0.2 or 0.25 layer height, 4 top and bottom solid layers,40% fill. They have near the same weight - from 19 to 20 gramm. arm-250-structured - arm, zmr250 frame compatible. It has internal structure, so, don't print support . Material - ABS. Weight - 15g. Best results - with ABS, 0.34mm extruder, slic3r-stable, 0.2mm per layer, 3 layers for top, bottom, and perimeter, 15% fill density. Weight - 12g.",61849,pozinm
0,17543,female bust,Female bust modeled in zbrush and printed in hard detail resin in white .What can be more inspirational than female beauty?Enyoj printing and fine her nice place on book shelves or your desk.,25747,milostutu
0,17544,Piping Mount 12 mm,Piping mount 12 mm. Normal shell thickness and fill of 20 %.  ,45205,rick_kanters
0,17545,"Toy airplane, different versions are planned","The idea is to create different version of wings and vertical/horizontal tails for a single fuselage. 
All parts are detachable.
Use brim, support and different nozzles as needed on different parts. The landing gear is a bit tricky, but perfectly printable.
Enjoy!",39650,"Me, Myself, I"
0,17546,body-lamp,"The lamp is printed with PLA snow white by Filamentworld. The lighting can be ordered at Amazon. The slicer program is Simplify3d. I used two processes, the base with 30% infill the body with 0 both with a layer of 0.15%. The cover with 10% infill. I print this part so that the completion of the podium is closed and cut (milling cutter with Dremel) the leg cut off from.",51559,michael-guenther
0,17548,Saeco coffee machine,"The top of the turntable of my coffee machine is broken me, this part replaced you must fit it just the PIN. Printed in PLA or ABS",51559,michael-guenther
0,17550,SurfGirl from Nazare,"Table statue/SurfGirl from Nazare
Printed of BronzeFill",10680,valerii.demianchuk
0,17551,prédio base,prédio base testando o site,61942,yekun
0,17552,F1 Racer Stiffened Components,After running my new Formula One Racer on the street for a few days I found the front spoiler and rear wing were subject to easy breakage so I added some stiffening modifications to each in order to make it a bit more difficult to break.,58020,Flashsolutions
0,17553,Paul Pogba,This is the celebration of the world's famous footballer. ,29586,no-ok_ok-no
0,17554,Impact Driver Bit holder - Double bit holder,"Finalement used: 1018mm (~0.15$) PLA
Print time: 16min
Layer: 0.2mm
Supports: Yes
Infill: 20%
I had to file the material a tiny bit but i got it just the right pressure to hold bits.
You can buy a single bit holder from DeWalt but they sell it 20$ and it's a single bit holder. Why not make our own. ;-)",55566,Gontran
0,17555,Geared Heart,A redesign of http://www.thingiverse.com/thing:662447 as a multi-part print.,57132,deadlygeek
0,17556,Ваза для карандашей,Ваза для карандашей,20894,Виктор_Бабаев
0,17557,Башня,Башня,20894,Виктор_Бабаев
0,17558,Twisted Heart Box by MkrClub.com,"The Twisted Heart Box was created as a Valentines Day Gift in 2016 - it is a small box with a fitted lid.
Full Story here: http://www.mkrclub.com/2016/02/twisted-heart-box-last-minute-3d-print.html",11245,Maker Club
0,17560,Ultimaker2 Silicon dampened Feet,"simple yet efficient vibration damping feet, requires minimal support touching buildplate. I made them with the supplied silver PLA
Important notes: 
- sand and apply oil to the removable part of the mold (or struggle getting it off) 
- use water&soap mix to flatten and polish the silicon after applying 
- silicon glue in this thickness requires almost a week to thoroughly harden",62018,TexTronics
0,17563,OpenRC F1 Car Front Bumper v1,"This is a simple ""brush guard"" style front bumper for the OpenRC F1 Car.  I modeled it using a combination of TurboCAD and Rhinoceros, then used NetFabb to ensure that the model was printable (thus the ""fixed"" designation within the file name).
The winglets in this design should [theoretically] function as a downward-force spoiler, while also sending air to the sides of the vehicle. 
This model will certainly require support material, and I highly recommend using ABS filament for durability.  I have not printed this design yet, since my printer is in the middle of a 44-hour job... but I will print it, and share photos here when it is completed.
As this is a design for an opensource project, this model is free of charge (as most of my designs are).
Enjoy!",42442,clint_campbell
0,17567,Halo Fantasy Football trophy,SummaryThis is taken from a master chief model I found here: https://pinshape.com/items/5676-3d-printed-master-chief-victory I added a football and a trophy stand for a FFL trophy,42810,gabemedina23
0,17568,Ikea glass shelf bracket,SummaryThese are so hard to keep track of or in place especially when cleaning or rearranging stuff.,42810,gabemedina23
0,17569,X-box One Kinect and Wii Sensor Bar mount for Samsung TV,"SummaryThis mount will hold on to the top edge of a Samsung LED 40"" TV model# UN40C7000WF that has a 24mm ledge. You place the X-box One Kinect on the top and slide the Wii sensor bar between the teeth. Please let me know if it works on yours too and what model your TV is.InstructionsI printed with .4 infill, .3 on the height, and 2 perimiters. It came out just fine really sturdy! Print 2 for added stability (if you have kids).",42810,gabemedina23
0,17570,Vaterra Ascender Bronco Dashboard,"This is a dash for the Vaterra Ascender Bronco Body. 
Print: 2x Mount Bracket, 1x Wheel, 1x dash
I attached the L brackets to the body first, then used Insta-Cure CA glue 1-3sec to fix the mounts to the dash. You'll want to paint the dash for best visual apeal!",10489,Adam @ Spare Time Hobbies
0,17571,Russian Railroad 1:700,"Russian/Soviet railroad.
1:700 scale.
Tinkercad",28784,Victor Tereshchenko
0,17572,Horse Sculpture,"3d printed Horse Sculpture.
Recommended print settings:
Layer height: 0.1 - 0.2 mm Infill: 50 - 100 % Speed: 50 mm/s",3843,FORMBYTE
0,17576,Canada countryball,"Canada countryball. With puck, club and skates.
If you have a request we can perform for you.
Thank you.",30817,Ryšard Poplavskij
0,17577,"The Cyclone: triple lift, triple track marble machine","This is a marble machine with a lift that lifts three (or more) marbles simultaneously, and releases them to three separate tracks. Two of those tracks are connected in series, so a marble will therefore alternate between those tracks. The third track loops back onto itself, so to have traffic in all three tracks, you need at least two marbles. The machine has been designed for 8 mm balls as marbles, and the machine prints completely without supports if you have a well tuned printer. 8 mm steel balls will work fine, but I have also included a printed marble that can be used. The nice thing about printed marbles is that you can print several in different colors, which looks quite cool when running the machine. They also run a little slower than steel balls due to a little more friction against the tracks. Total amount of plastic to print this will be around 300 grams.
Print Settings:
Rafts: No
Supports: No
Resolution: Any
Infill: 15%
Notes: These settings are valid for the machine itself, the screw and the cap.
Instructions
Step 1
Print the machine itself first. This will be a long print, as it is a large object. I printed mine on a Duplicator i3 with a layer height of 0.25, infill 15% and a speed of 50 mm/s, sliced with S3D. The print time was a bit over 19 hours for the machine alone.
Step 2
Print the screw, the cap and the winder, these can be printed simultaneously, but I'd recommend placing the screw centered on the bed if you have a laterally moving bed. It is a tall print with little surface area, so ensure you have good adhesion to the bed. I'm printing on glass with a glue stick, and had no issues printing it. However, adding a brim might be a good idea if you have issues with the print being knocked down. Just make sure to clean the edge where the brim attaches to the part, as this should be quite sharp to wedge under the marbles at the start of the lift. The winder could use a little support just under the indentation, but I printed it without. I had to remove a tiny bit of stringing inside the indentation, but that's to be expected with no support.
Step 3
If you don't have steel balls of the correct size, try printing some marbles. Make sure to print them at 100% infill and a very fine resolution (I used 0.1 mm). The marbles are ready to print, and has been designed with built-in support that breaks away quite easily and leaves no scars on the ball. The part of the ball that is at the bottom of the support might need just a little sanding/filing to make the ball as round as possible.I made a quick video that shows how to assemble and use the machine. Sorry about the not-so-great video, it was just a quick and dirty shoot to show that the machine works quite well.
Video:
https://www.youtube.com/watch?v=8waFJVV6c8s",50310,mroek
0,17578,Mushroom container,"Summary
This is a container for small things, looking like a mushroom. Typical use is for geocaching, since the room inside is rather small.
Print Settings
Rafts: No
Supports: No
Resolution: Any
Infill: 20%
Notes: Print one of each of the stem and cap, then assemble by screwing them together. The stem has a ""secret"" room inside, approximately 5 cm deep.
The stem is chamfered at the bottom, and it also has a 4 mm hole where some kind of spike might be mounted. I used a piece of a threaded 4 mm rod, which I filed at the end to make it sharp.",50310,mroek
0,17579,Oral B charger cover,"SummaryWe have our Oral B toothbrush charger in the bedroom, and while charging, the toothbrush LED flashes, which can be annoying when going to sleep. I therefore created this stylish (well, I think it is) cover that fits over both the toothbrush and the charging station, blocking the LED on the toothbrush. When printed in white as shown, a piece of black tape is needed on the inside to completely block the light.Print SettingsRafts: NoSupports: YesResolution: AnyInfill: AnyNotes: I used supports under the section where the power cord exits, since there is a horizontal section there.",50310,mroek
0,17580,potentiometer cover,It is a cover for the potentiometer of BQ PRUSA I3 HEPHESTOS 3d printer,61451,Xitxarel ·lo
0,17581,open rc formula 1 driver accessory,"this is a simple race driver for your formula 1 open rc car..
uses a m3 screw  to attach it threw the supplied hole in the cockpit..
minimal supports needed for the windshield and under the drivers chin.. ",28058,delukart
0,17582,iPod 5th Gen Stand,A simple iPod touch 5th gen stand that doesn't cost a lot of money from apple!,62268,leodnj.leo
0,17583,Fan 80 mm for Nema 17,SummaryFan 80 mm for Nema 17,62322,Mauricio Fenoglio
0,17584,led Rally light accessory for open rc formula 1,"Want to race at night???  This is the solution..
This is a real working 3 piece led rally light for the open rc formula 1 car. 
I designed it for a 8mmx5mm led (image of the one i used is in the pictures above. )
Installation--
solder your wires to the led light.
Then the led slides into the reflector from the back.
next you rout your wires from the led threw the headlight body down into the pin
and line up the notches in the reflector with the ones in the light body and insert the reflector into the rally light body.
put the pin half way into the hole push the wires inn and then push the pin in all the way in.
Now you can rout your wires any way you want inside the chassis to any power source you choose.
( I chose a hubsan  x4 mini drone batery to power my lights.)
next install the headlight rally cover and your ready to race at night..
printing-- 
petg is preferred for strength/flexibility and clarity.
layer height-- 0.20
supports-- yes",28058,delukart
0,17586,OpenRC Tire Mold for castable Rubber Tires,"This is a 3D printable mold for casting your tires.  Ninja Flex is expensive, and many extruders won't handle it, this is an alternative way of making your tires yourself.  You only need to cast one copy of the mold and you can cast all the tires you need from it. I use Oogoo for casting my tires and you can find the recipient here:
http://www.instructables.com/id/How-To-Make-Your-Own-Sugru-Substitute/ Oogoo sets in less than 10 minutes so printing molds is a great way to build up a bunch of tires fast.  Add a few drops of essential oil to the mix and after a few days your object will smell like that instead of vinegar. Have fun.",11828,dan steele
0,17590,"SUPERTOOTH ""JUST DO IT""","Tooth SuperHero. Original stand toothpaste and toothbrushes.
Sorry for the mistake in the photo ""Ju( a )st do it"". Model corrected.",61323,PS
0,17591,Rostock Max Filament Spool Holder,"Upgrade to the Rostock Max V2 Spool Holder.  Three parts, spool holder and threaded cap, arm.  The spool holder has a 13X13 mm square hole that the arm is glued into.  Can redesign arm to fit many different type mounts.",54482,Scott Byers
0,17593,Caja para receptor LRS MAX version 2014,SummaryCaja para proteger receptor y proporcionar informacion de cada una de sus entradas y salidas,33640,hermida70
0,17594,Lion,Lion Statue,62450,nikko3d
0,17596,Checkered Flag,"A little checkered flag for your Race Cars.  Put it top of my traffic cone (http://www.thingiverse.com/thing:1339544) or set it by itself.    I used some checkered duck tape to place on the flag area, but you could print something and glue it on.  Supports required.",58020,Flashsolutions
0,17597,Ruins,"Tower in ruins, single piece. 
Size Cm:3.892 x / 3.566 y / 3.826 z
In:1.532 x / 1.404 y / 1.506 z 
Part Count 1 
Material Volume ----11.1150cm³ 
Machine Space -----24.0878cm³ 
Surface Area ---------59.4041cm²",61942,yekun
0,17598,Papillomavirus Replication Initiation Complex,"SummaryProtein Structure available on Protein Data Bank by the PDB code: 1KSY. Enemark EJ, Stenlund A, Joshua-Tor L. Crystal structures of two intermediates in the assembly of the papillomavirus replication initiation complex. EMBO J. 2002 Mar 15;21(6):1487-96. Printed with natural PLA, 0,14 layer high and a lot of support!InstructionsIf you start from the pdb files, in which I've already separated DNA and protein, you'll have to open them on Chimera freeware (www.cgl.ucsf.edu/chimera), turn it into surface, improve resolution and save a .stl file (shown in the pictures). For more information just take a look at http://www.researchgate.net/post/Protocol_on_how_to_3D_print_protein_structures2 There's where I got my instructions mainly.",20726,Laureana Stelmastchuk
0,17599,Camera mount,"SummaryResized to fit my Vivitar Stand. appx 5mm tall trapazoid, 26.4 mm square",28518,Jinx13
0,17600,Maui Jim Nose Bridge,"SummaryMy Maui Jims broke on the nose bridge, a common breakage point, So I created a bridge that will clip on in its place!",28518,Jinx13
0,17601,MonoPod,"A smart, compact and easy to print tripod for your smartphone! Stop carry around those bulky and awkward tripods, it's time to change, it's MonoPod time! You can choose from five different camera angles (45, 60, 90, 135 and 150 degrees) get inspired by the world around you and make wonderful photos and videos! The slot has a width of 10 mm so it can accommodate a large number of mobile phone. If you want your MonoPod fits like a glove your smartphone you just have to scale it depending on the size of your phone. For example if the thickness of your smartphone is 7,8 mm scale your MonoPod by a factor of 0,78, simple! (remember to also consider the thickness of the cover if you want to use it). Take MonoPod with you in your handbag or pocket and let the world be your tripod! More at www.castomized.com",16145,Castomized
0,17602,Bill and Ted Pre-Phone Booth thing,"Just rewatched Bill and Ted and said to myself, I can make that thing.",28518,Jinx13
0,17603,Layer fan duct for direct extruder_PSTEEL,SummaryLayer fan duct for Prusa i3 steel. Fan diameter: 40 mm. Print SettingsPrinter Brand: RepRapPrinter: Prusa i3 steelRafts: NoSupports: NoResolution: 0.3Infill: 20%Notes: Touching buildplate support required,62573,Tus ideas en 3D
0,17607,Cerberus Low Poly,"Cerberus 3D Print Model. 
Size: 
X: 64.66 mm  Y: 150.533 mm Z: 50 mm ",62624,Mamoniter
0,17608,3D Printed BeetleBots,"Ever wanted to 3D print your own Bristlebot? Well now you can.
BeetleBot in action >>> https://www.youtube.com/watch?v=FAmfD0BB9do
The BeetleBot uses two low cost DC powered motors (1 motor x $2 AUD + 1 motor x $0.70 AUD). One DC motor powers the vibrating bristles to move the BeetleBot around and the other DC motor is used as a spinning weapon to attack. I have special designed this model for 3D printing and all parts have been thoroughly tested.
Have fun printing multiple BeetleBots and battling them against each other. This is the first installment of the BashBots series.
Please note : This is only a digital download (STL file) used on a 3-D printer, not a physical item.
***Disclaimer – 3D Print It will not be liable for personal injury resulting from negligent use of this product. Please use the 3D Printed Exoskeleton with care and do not cause harm to others. The purchasing of this product does not award the customer the rights to use this 3D model for monetary gain or re-sale. The designer retains all copyrights and intellectual property rights even after these files are sold. Do not distribute the 3D Printed Exoskeleton STL files. The files that you have bought are for your personal use only. Copyright (c) Alex Czech 2015 www.3DPrintIt.com.au",17348,Alex Czech
0,17609,Cloud Strife Low Poly,"Cloud Strife Low Poly
X : 2.992 cm  Y: 5.495 cm Z: 5 cm",62624,Mamoniter
0,17610,3D Printed MilliBots,"Ever wanted to 3D print your own Bristlebot? Well now you can. 
Millibot in action >>> https://www.youtube.com/watch?v=FAmfD0BB9do
The MilliBot uses two low cost DC powered motors (1 motor x $2 AUD + 1 motor x $0.70 AUD). One DC motor powers the vibrating bristles to move the MilliBot around and the other DC motor is used as a spinning weapon to attack. I have special designed this model for 3D printing and all parts have been thoroughly tested.
Have fun printing multiple MilliBots and battling them against each other. This is the second installment of the BashBots series.
Please note : This is only a digital download (STL file) used on a 3-D printer, not a physical item.
***Disclaimer – 3D Print It will not be liable for personal injury resulting from negligent use of this product. Please use the 3D Printed Exoskeleton with care and do not cause harm to others. The purchasing of this product does not award the customer the rights to use this 3D model for monetary gain or re-sale. The designer retains all copyrights and intellectual property rights even after these files are sold. Do not distribute the 3D Printed Exoskeleton STL files. The files that you have bought are for your personal use only.
Copyright (c) Alex Czech 2016
www.3DPrintIt.com.au",17348,Alex Czech
0,17611,3D Printed BugBots,"Ever wanted to 3D print your own robot toy? Well now you can.
BugBot in action >>> https://www.youtube.com/watch?v=8qf1JVT-FMs
The BugBot uses only one low cost DC powered motor (1 motor x $2 AUD). The DC motor powers the vibrating bristles to move the BugBot around. I have special designed this model for 3D printing and all parts have been thoroughly tested.
Have fun printing multiple BugBots and battling them against each other. This is the third installment of the BashBots series.
Please note : This is only a digital download (STL file) used on a 3-D printer, not a physical item.
***Disclaimer – 3D Print It will not be liable for personal injury resulting from negligent use of this product. Please use the 3D Printed Exoskeleton with care and do not cause harm to others. The purchasing of this product does not award the customer the rights to use this 3D model for monetary gain or re-sale. The designer retains all copyrights and intellectual property rights even after these files are sold. Do not distribute the 3D Printed Exoskeleton STL files. The files that you have bought are for your personal use only.
Copyright (c) Alex Czech 2016 www.3DPrintIt.com.au",17348,Alex Czech
0,17612,Zack Low Poly,"Zack Low Poly
X:  35.77 mm Y:  19.46 mm Z: 50.0 mm",62624,Mamoniter
0,17613,Firewatch Radio,"I just bought and played through Firewatch. Awesome game though a little short.
Anyway, BOOM! Here's my interpretation of the Radio from the Game.
Sammy",30381,samsve
0,17614,Zephiroth Low Poly,"Zepiroth Low Poly
X: 40.511mm 
Y: 104.4mm
Z: 80.00mm",62624,Mamoniter
