,0,1,2,3,4
0,1684,Little Puggy,"Cute pixelated Pug Dog If you want to print this to sell in bulk, let me know, price can be flexible for it..... ",1311,creativeleo
0,1699,Artist Primitives,"If you ever took a drawing class, chances are you were asked to draw these three basic primitive shapes. The Cube, the Cone, and the Sphere. This set is both a art study guide and a fun sculpture you can display.  Rather then the usual flat boring shapes, we gave it a little more dimension with beveled blocks to add a little more challenge when drawing, or to add a little more intricacy to the design for a intriguing display piece.
Their are release holes in the bottom of the models to help reduce cost and to let the 3D printing material escape to be reused.",3361,Silverbeam
0,1700,Tea light Pumpkin Lantern,"*(Not sure why it says it is unprintable in the ceramic material, it should be fine, looking into it, likely an easy fix.)
Get a little spooky fun with this sculpted pumpkin light. The pumpkin is created in the low poly style, for a fun sculpted look, and it has two faces, one happy one a bit more spooky. The lamp is easy to use, just put an electric tea candle inside and put the lid on top.  The cut faces will glow creating a fun light onto the wall or to light trick or treaters to your treat bowl even in the darkest night.
Product was created specifically for ceramic, but can be printed in other materials",3361,Silverbeam
0,1704,'ChingRing' Napkin Ring,"Because, 'Our eyes eat first.'
Inner diameter is 15.7 inches or 40 mm.",3803,LetoLa
0,1705,LetoLab MusicBox nr7,"I challenged myself to make a 3D Print sing Happy Birthday. This music box consists of five separate parts, printed in one go. For now, everything works well except the material is too light to resonate long enough. It does make a cool gadget though, a functional mechanical piece that plucks the 'fingers' with just the right force. Short manual: Hold the Music Box as shown in picture nr. 1, lever facing down. Rotate clockwise only or you'll break things. This model was printed by shapeways in Strong&Flexible, which is very lightweight. I think it would perform better when printed in ABS.
I'd love to see some pictures of your prints!",3803,LetoLa
0,1744,Shelfie,Print two legs and add card board to make a stylish shelf!,5197,Rott
0,1745,Baby Rattle,Print the rattle and loosen the ball with a screwdriver or the like. ,5197,Rott
0,1764,Stackable Boxtower,A stackable boxtower for an elegant storage of those small items. Build it as high as you want!,5197,Rott
0,1777,Rocket Pencil Stand,"Rocketize your pencils now!
Quick and easy to print.
Recommended settings for FDM/FFF 3d printers:
Layer height: 0.1 - 0.3 mm (thinner layers, finer details but slower printing time)
Infill: 100 % (the model hollowed already)
Speed: 50 mm/s
Supports: yes",3843,FORMBYTE
0,1783,Bumper Buster Cover (iPhone 6),"A frame only version of my other low poly phone case, this one is there to save your edges...literally. A hard line design that gets down to the basics by giving protection to the corners and edges of your phone.  It is also reversible, up is down and down is up, back is front and front is back.
Item has not been tested for fit accuracy...yet.... Due to printer settings, item may vary slightly in size due to shrinkage when the plastic cools. Reccomended material is the ""plastics"", which come in a variety of colors. These plastics have a slight bend, thus helping to enable to put onto your phone easier.",3361,Silverbeam
0,1819,IDolphin6,"Iphone 6 stand for Dolphins fans.
I was inspired by this: https://www.facebook.com/photo.php?v=439073656225...",3298,Stefan Gal
0,1835,ZOMBIE CAKE TOPPER Bowel Balloon Animal,"This Zombie is the life of the party, bringing his own materials to entertain the kids!  One of a set of five Awesome cake Toppers, for the living and dead.",1158,Waylo
0,1836,ZOMBIE CAKE TOPPER I give you my Heart,"This Zombie shows real love by giving his heart to the host of the party.  One of a set of heart wrenching cake toppers.  We could all learn from this one, I think.",1158,Waylo
0,1837,ZOMBIE CAKE TOPPER Leg Present,"As far as presents go, this Zombie wants to get a leg up on the others by bringing in a special present, she knows will kick off the festivities right!  One of a set of hopping cool cake toppers!",1158,Waylo
0,1850,Jack O'Lantern Tea Light Holder,Printed in white plastic with a yellow electric tea light inside to give it a warm orange glow! It would also work well in orange plastic.,3142,landestroyer
0,1854,Women,Women,3486,Bharry Bautista
0,1859,CabinetKnob-1,Cabinet Knob,3298,Stefan Gal
0,1860,SKULL CupCake Topper,This topper shows everyone needs a hand to get a head and  celebrate properly! ,1158,Waylo
0,1861,Doggy and Hapless-Set,This doggy running around found his own present at the expense of a latecomer to the party,1158,Waylo
0,1862,Zombie Arm Topper,"Simply put, an arm reaching for the stars, or brains",1158,Waylo
0,1863,Manfoot Topper,Kicking off the party right!,1158,Waylo
0,1864,ZombieLady foot Topper,"No need to under dress at a party, kick up one's heels!",1158,Waylo
0,1885,Skeleton Display,Anatomically accurate skeleton display model. Some features are thickened in order to guarantee quality 3d printing in various materials. Free to download and 3d print. ,1858,Ghost Realm
0,1903,CabinetKnob-2,Cabinet Knob,3298,Stefan Gal
0,1904,MyBuild Robot Frame,"FDM print. Novel additions to your Lego creations! They come with studs on every side and all sides are buildable, giving you quite a high degree of freedom. This construction toy system is specialized in the creation of movable joints for a robot skeleton. Use these core bricks to build a frame and cover it with Lego bricks to create your action robot!  Watch our stop-motion videos of Lego robot.",5690,MyBuildTo
0,1906,"Skull and Crossbones, Poison Bottle","Choose your poison and store it away in this 4.9 inch tall, stylized take on the mysterious poison bottle. 
Features a classically curved bottle shape, with a detailed and hauntingly realistic representation of a skull and crossbones sculpted on the front. The back of the bottle is plain and perfect for adding your own label. 
The images shown display the bottle in green ceramic. 
The cork model shown is printed in colored sandstone and is not included, but can be ordered separately. ",1122,lobot
0,1917,BubbleHelix Necklace Pendant,"An ode to DNA. The bubbles were evenly distributed using a form finding technique. Designed for ceramics but also available in polished plastics.
Chain not included.",3803,LetoLa
0,1924,Ceramic Bracelet 'BubbleHelix',"Another ode to DNA. This bracelet will fit most wrists easily: inner diameter: 2.4 inch or 61 mm. The bubbles were evenly distributed using a form finding technique. Designed for ceramics, but also perfect for ABS filament printers.",3803,LetoLa
0,1927,Sqweeb,"It is unknown if this creature is a spider, or a mutant land octopus.
While his looks may intimidate some, Sqweeb is a faithful companion who enjoys having his head scratched and chasing bugs. His favorite foods are flies and spoiled fish.
Design notes:
Sqweeb is an original character design, taking the eight legs and large teeth that most people find scary and making it into something cute and lovable. Design is intended to be printed out in the multicolored material but can be printed out in other materials and painted to make your own unique Sqweeb. He is 2.72 in x 2.03 in x 2.35 in.",1394,tanya Wiesner
0,1930,Iphone6 hex cover,iPhone6 cover(Hex),259,astonetech
0,1938,Poke Ball,Poke Ball,3486,Bharry Bautista
0,1940,Islamic Christmas Ball,Prove your religious tolerance by decorating your Christmas tree with traditional arabic pattern. FREE DOWNLOAD!,536,za
0,1950,Shopping Cart Token,"A 3D-printable token to release shopping carts. The key has a hole so that it can be carried on a keyring and always be available.
We provide two versions as STL files. One in the shape of a Swedish 10 kronor coin, and a blank so that it can be used for any size of coins. Just 3D-model a simple flat cylinder in the size of your coin and (Boolean) join it with the blank. Video: http://youtu.be/P_Wzamr9jHM By Creative Tools - http://Creative-Tools.com - http://google.com/+CreativetoolsSe - http://twitter.com/CreativeTools - http://facebook.com/creativetools - http://youtube.com/creativetools -http://instructables.com/member/CreativeTools",839,CreativeTool
0,1953,Chainmail with flex limit.,"I was intrigued by the ability to 3D print interlocking chain links, this is one of my experiments into alternative link units and interlock arrangements. This particular variant suits laser printing on here to plastic power beds but is a challenge needing a raft layer on reprap type extruder machines. Please let me know if you want any other variants of this mesh in size and format. This version does NOT have any sprues and risers as would be required for lost wax casting to metal.",4962,Fluidit
0,1959,Emoti IPhone 5 Holder,Emoti IPhone 5 Holder,2473,ArchitectureKIT
0,1965,Bulbasaur succulent Planter,"Making this one free for all my fellow makers.. Click the download button to get the 3d model so you print it your self.. the only thing i ask is that you please vote for me here
http://www.instructables.com/id/Bulbasaur-Succulent-Planter/
and follow me here
instagram
http://instagram.com/mstyle183
Follow me on twitter
https://twitter.com/politicalsculpt
https://twitter.com/amznfx",5164,MrFSosa
0,1966,Printable Architectural Kit Free Sample,"Printable Architectural Kit Free
This is a printable Architectural model making Kit that is fun to play with and allows you to and bring your building designs to life.
This kit is made up of interlocking modular components that fit seamlessly to each other, making it easy and fun to create endless design configurations.
This is a fun educational tool for, Student Architects, Kids, and Design enthusiasts.
Each part was designed to print perfectly without the need for supports or rafts in any Additive manufacturing 3D Printer.. Just print and build !.
You can download Printable Architectural Kit series 2 to collect all the parts needed to complete your building set.
3D print and start creating your own masterpiece!",2473,ArchitectureKIT
0,1968,Ceramic Bracelet ´Bubbles II´,"This bracelet that was designed for ceramics was generated using a physics simulator. The random size balls are spread evenly over an imaginary surface, like soap bubbles would. Nature is elegance.",3803,LetoLa
0,1969,Bracelet ´Organesque II´,"Organesque II is litterally the opposite of Organesque I. You could say this is the extravert variant. Like skin turned inside out.
This bracelet will fit most wrists with ease: Inner diameter is 2.4 inches or 60 mm.",3803,LetoLa
0,1973,Universal 3D Printer Filament Filter,"This small accessory can protect your FFF 3D printer filament from two common issues - cleaning and lubrication.
A sponge wipes the filament clean from any dust particles and prevents them clogging the extruder. By dropping a few drops of common mineral oil on the sponge the filament passing through gets lubricated thus relieving the extruder motor from strain. Lubrication is specially useful if the filament needs to travel through long tubes before it enters the extruder. INSTRUCTIONS 3D-print the provided STL file and insert a small piece sponge into the filament filter. Poke a hole into the sponge and make sure the filament passes through and comes out at the other end. Soak the sponge with a few drops of mineral oil (as for sewing machines, door hinges or bicycle chains). Place the filament filter somewhere in between the spool and the extruder. If you have a plastic tube which guides the filament to extruder (such as a bowden solution) make sure you place the filter before the filament enters the tube. See video for more information - http://youtu.be/rMDEsrgzC9M By Creative Tools - http://Creative-Tools.com - http://google.com/+CreativetoolsSe - http://twitter.com/CreativeTools - http://facebook.com/creativetools - http://youtube.com/creativetools -http://instructables.com/member/CreativeTools",839,CreativeTool
0,1986,LaMarka Logo Design 01,"3D model design made custom for our friends LaMarka. The design is a derivative of the original logo, adding ink dripping. You can see the work about LaMarka in they web page www.lamarka.cl",3090,JPG Fil
0,1994,SG Tulip #1 Paper Towel Holder,Tulip #1 Paper Towel Holder,3298,Stefan Gal
0,1995,SG Tulip #2 Paper Towel Holder,Tulip #2 Paper Towel Holder,3298,Stefan Gal
0,1996,SG Tulip #3 Paper Towel Holder,Tulip #3 Paper Towel Holder,3298,Stefan Gal
0,1997,SG Tulip #4 Paper Towel Holder,Tulip #4 Paper Towel Holder,3298,Stefan Gal
0,1998,SG Tulip #5 Paper Towel Holder,Tulip #5 Paper Towel Holder,3298,Stefan Gal
0,1999,SG Tulip #6 Paper Towel Holder,Tulip #6 Paper Towel Holder,3298,Stefan Gal
0,2000,SG Tulip #7 Paper Towel Holder,Tulip #7 Paper Towel Holder,3298,Stefan Gal
0,2002,Bracelet 'OctaBubbleHelix',"An even classier variation on the BubbleHelix with more complexity. This bracelet has 8 windings. A physics simulator was used to spread the bubbles in a curved helix shape. The pattern was naturally formed. Designed for ceramics.
Inner diameter: 2.4 inches of 60 mm to fit most wrists with ease. To order, best go here:
https://www.shapeways.com/designer/LetoLab",3803,LetoLa
0,2003,Bracelet 'DuoDecimBubbleHelix',"A subtle variant of the BubbleHelix. This bracelet has 12 windings. I used a  physics simulator  to spread the bubbles in a curved helix shape, resembling a piece of DNA. The pattern was naturally formed. Designed for ceramics. 
Inner diameter: 2.4 inches of 60 mm to fit most wrists with ease.",3803,LetoLa
0,2018,Tree Signant,A tree signant,4901,varek3
0,2019,SG Sunglasses,Sunglasses for Children,3298,Stefan Gal
0,2024,Gimli,"Gimli is a mischievous imp who enjoys attention. He often uses jokes and pranks as a means of attracting human friendship and loves to steal socks.
Gimli's design is loosely based off the 1984 Horror Comedy Gremlins movie. Design is 77.07 mm x 76.20 mm x 46.23 mm. In photos, design was printed on a Printrbot Simple metal at a layer height of 0.2 mm and 10% infill.",1394,tanya Wiesner
0,2028,DinoPuzzle,DinoPuzzle,3486,Bharry Bautista
0,2032,SG Sauce Cup,"Sauce cup. 
Perfect for keeping your dipping sauce and food separate.",3298,Stefan Gal
0,2036,Shuttle Launch Figurine (Medium),"Other Sizes: XL, L, M, S, T, Keychain
Can print in full color as shown
Smoke is flattened on the bottom, serving as a stand for the piece to stay up.
-------------------------------------
The piece is a tribute to one of my favorite pieces of technology in human history, the Space Shuttle. I was disappointed with the retirement of NASA’s shuttle program, but hopefully greater things will take its place.
It's imperative that human beings constantly remind themselves of our place in space. We need more drive to push the boundaries of our space exploration to ensure our survival.
I created the design after reading Chris Hadfield's book An Astronauts Guide to Life on Earth. I loved reading about his first launch. Walking out to the launch pad for flight in 1995 on the shuttle Atlantis. The surreal idea that he would join one of just a handful of humans to leave the planet.",4110,chuylerwhit
0,2038,Sphere mail,"Chain mail variant. This piece shows the beauty of 3D printing, to be able to print shapes inside other shapes. I designed this for FDM 3D printing, but on FDM it's still a challenging print. Layer heights of no more than 0.2mm, good bed adhesion and a well tuned printer with firm bearings on all axis, scale 2 x unless you want to print under 3mm nozzle width. It's designed for a nozzle width of 0.45
Of course if you get a print from the machines here it will come out beautifully first time and you could even do one in each color to have a set of decorative flexing coasters for your tea and scones when the Queen visits. Make sure to count them before your visitors leave! There is a small support cone built in to give the ability to print in most 3D printing processes.",4962,Fluidit
0,2047,Pendant 'Wired',"This essential alien piece of hardware is an external sensory module that monitors various conditions of the organism. We humans think it's just elegant..
To order this pendant, best click here:
http://www.shapeways.com/model/1568150/pendant-wired.html?materialId=75",3803,LetoLa
0,2049,1/200 Bristol Beaufighter Mk.Ic (x2),"The Bristol Type 156 Beaufighter, often referred to as simply the Beau, was a British long-range heavy fighter derivative of the Bristol Aeroplane Company's earlier Beaufort torpedo bomber design. The name Beaufighter is a portmanteau of ""Beaufort"" and ""fighter"". Unlike the Beaufort, the Beaufighter had a long career and served in almost all theatres of war in the Second World War, first as a night fighter, then as a fighter bomber and eventually replacing the Beaufort as a torpedo bomber. A variant was built in Australia by the Department of Aircraft Production (DAP) and was known in Australia as the DAP Beaufighter.",13,kampfflieger
0,2066,Bumper Case (iPhone 6),iPhone6 bumper case,259,astonetech
0,2067,iphone6_cover_open style,iphone6_cover_open style,259,astonetech
0,2068,iPhone6 cover open style morocan,iphone6_cover open style_morocan,259,astonetech
0,2072,"La Catrina ('Dapper Skeleton', 'Elegant Skull')","I made this skull to commemorate my country traditions Mexico this a a little description about la catrina 1910–1913 zincetching by famous Mexican printmaker, cartoon illustrator and lithographerJosé Guadalupe Posada. The image depicts a female skeleton dressed only in a hat befitting the upper class outfit of a European of her time. Herchapeau en attende is related to French and European styles of the early 20th century. She is offered as a satirical portrait of those Mexican natives who, Posada felt, were aspiring to adopt European aristocratic traditions in the pre-revolutionary era. She in particular has become an icon of the Mexican Día de Muertos, or Day of the Dead.",3000,ShinPaburo
0,2073,Zombie Wacom Pen Stand,"A mindless, reanimated human corpse with a hunger for human flesh (and ART!).
This Wacom pen holder is inspired by my favorite zombie movies and video games and designed to hold a intuos stylus. Designed in zBrush, model is 40.93 mm x 56.66 mm 79.18 mm. White version of design as shown was printed out in a white plastic from shapeways.com
Recommended print settings: 
Layer height: 0.2 mm 
20%-30% infill for standard pens.
80%-100% infill for tablet pens.",1394,tanya Wiesner
0,2074,"Christ the Redeemer (Rio de Janeiro, Brazil)","The Christ the Redeemer statue in Rio de Janeiro is not only an icon of the city, but of all Brazil and also our representative of South America in the Wanderlust Collection of MiniWorld!
MiniWorld is a collection of Landmarks for 3D printing, check out our other models, we constantly upload more, so maybe even a landmark in your city may be available someday!
Our models are created from scratch, using photographs and blueprints to create a beautiful and stylized version of your favorite landmarks. We focus on details that will bring a smile out of both a child and an architect.",4606,MiniWorl
0,2075,"Pyramid of Keops (Gizeh, Egypt)","The Great Pyramids of Gizeh are the only standing Wonder of the Ancient World. With more than 5000 years old, they are an icon of Egypt and also our representative of Africa in the Wanderlust Collection of MiniWorld!
MiniWorld is a collection of Landmarks for 3D printing, check out our other models, we constantly upload more, so maybe even a landmark in your city may be available someday!
Includes 2 versions: optimized for FDM and optimized for powder/resin.
Our models are created from scratch, using photographs and blueprints to create a beautiful and stylized version of your favorite landmarks. We focus on details that will bring a smile out of both a child and an architect.",4606,MiniWorl
0,2076,"Statue of Liberty (New York City, USA)","The Statue of Liberty in New York City has been the first sight of immigrants for decades! It is not only an icon of the city, but of all the United States and its values, and also our representative of North America in the Wanderlust Collection of MiniWorld!
MiniWorld is a collection of Landmarks for 3D printing, check out our other models, we constantly upload more, so maybe even a landmark in your city may be available someday!
Our models are created from scratch, using photographs and blueprints to create a beautiful and stylized version of your favorite landmarks. We focus on details that will bring a smile out of both a child and an architect.",4606,MiniWorl
0,2077,"Eiffel Tower (Paris, France)","The Eiffel Tower in Paris has become a timeless symbol of romanticism and la vie en rose. It is not only an icon of the city, but of all France and also our representative of Europe in the Wanderlust Collection of MiniWorld!
MiniWorld is a collection of Landmarks for 3D printing, check out our other models, we constantly upload more, so maybe even a landmark in your city may be available someday!
Includes 3 versions: 
- Simple
- Intermediate
- Detailed
Our models are created from scratch, using photographs and blueprints to create a beautiful and stylized version of your favorite landmarks. We focus on details that will bring a smile out of both a child and an architect.",4606,MiniWorl
0,2078,Great Wall of China,"The Great Wall of China was built to protect the Empire from invasions for centuries! It is not only an icon of China, it is also our representative of Asia in the Wanderlust Collection of MiniWorld!
MiniWorld is a collection of Landmarks for 3D printing, check out our other models, we constantly upload more, so maybe even a landmark in your city may be available someday!
Includes 2 versions: optimized for FDM, and optimized for powder/resin.
Our models are created from scratch, using photographs and blueprints to create a beautiful and stylized version of your favorite landmarks. We focus on details that will bring a smile out of both a child and an architect.",4606,MiniWorl
0,2079,Sydney Opera House (Australia),"The Sydney Opera House is one of the World's most iconic buildings and a symbol of modern architecture. It is not only an icon of Australia, it is also our representative of Oceania in the Wanderlust Collection of MiniWorld!
MiniWorld is a collection of Landmarks for 3D printing, check out our other models, we constantly upload more, so maybe even a landmark in your city may be available someday!
Includes 2 versions:  optimized for FDM and optimized for powder/resin.
Our models are created from scratch, using photographs and blueprints to create a beautiful and stylized version of your favorite landmarks. We focus on details that will bring a smile out of both a child and an architect.",4606,MiniWorl
0,2080,Wanderlust Miniatures Collection,"Love to travel?  Satisfy your Wanderlust with MiniWorld's first Collection! This awesome kit contains six of the most important and famous landmarks of the world! Each continent is represented, making this basic kit a must for you, globetrotter! This is the perfect souvenir for your adventures, a reminder of your goals to see them all, or a gift that someone special will remember you for!
The Wanderlust Collection Kit contains:
Christ the Redeemer, Rio de Janeiro, Brazil - South America 
Eiffel Tower, Paris, France - Europe
Great Pyramid, Gizeh, Egypt - Africa
Great Wall of China - Asia
Statue of Liberty, New York City, USA - North America
Opera House, Sydney, Australia - Oceania
Includes some models in versions optimized for FDM and optimized for powder/resin.
MiniWorld is a collection of miniatures of famous and important landmarks and buildings from all over the world. More models from different countries are coming soon! Stay tuned!
Our models are created from scratch, using photographs and blueprints to create a beautiful and stylized version of your favorite landmarks. We focus on details that will bring a smile out of both a child and an architect.",4606,MiniWorl
0,2087,Diver Miner,Diver Miner,3026,3DClou
0,2104,Martian,Martian,3026,3DClou
0,2108,Orc,Org,3026,3DClou
0,2137,Creepy Pumpkin Arms,Add some life to your Halloween pumpkin with these creepy vine arms! It would look great printed in either green or brown plastic. ,3142,landestroyer
0,2161,Alien Head,Alien Head,3486,Bharry Bautista
0,2164,Troll,3DCloud,3026,3DClou
0,2182,Hulk,3DCloud,3026,3DClou
0,2200,Wrapped Star Christmas Ornament (Large),This Wrapped Star Christmas Tree Ornament is a perfect decoration for any tree!,3298,Stefan Gal
0,2201,Wrapped Star Christmas Tree Ornament (Small),This Wrapped Star Christmas Tree Ornament is a perfect addition to any Christmas ornament collection!,3298,Stefan Gal
0,2202,Star Christmas Necklace Pendant,Ring in the holidays in style with this Christmas-themed necklace!,3298,Stefan Gal
0,2279,Bad Kitty,"Bad Kitty is a lovable little creature who will love you for life if you treat him right. He loves to play and loves to cuddle so don't ignore him for long or he'll show you his mischievous side.
Design notes:
Bad Kitty is designed after my own cat who loves attention but whose personality can turn on a dime if she feels you are not paying adequate enough attention to her. Design is 44.83 mm x 40.03 mm  x 57.18 mm.",1394,tanya Wiesner
0,2291,Shadow Clock,"Shadow clock cover 3d printable (cover is cut into pieces not larger than 20x20x20cm / 7.87x7.87x7.87in for most desktop 3d printers). Clock is compatible with arduino and available as DIY KIT (electronic parts). If you want one email us (polish or english): sebastian.wac@gmail.com
...or order it in our online shop:
https://www.protonik.pl/en_US/c/DIY-kits/64",3120,Protonik
0,2311,Wavy Point Star Christmas Tree Ornament (Small),This Pentagon Framed Star Christmas Tree ornament is a perfect addition to your Christmas tree!,3298,Stefan Gal
0,2312,Wavy Pointed Stars Christmas Necklace Pendant,Ring in the holidays in style with this Christmas-themed necklace!,3298,Stefan Gal
0,2313,10 Point Star Christmas Tree Ornament (Large),This 10 Point Star Christmas Tree Ornament is the perfect addition to your tree! ,3298,Stefan Gal
0,2314,Multi-pointed Star Christmas Tree Ornament (Small),This Multipointed Star Christmas Tree Ornament is a perfect addition to your tree! ,3298,Stefan Gal
0,2315,10 Point Star Christmas Necklace Pendant,Ring in the holidays in style with this Christmas-themed necklace!,3298,Stefan Gal
0,2316,Star Christmas Tree Ornament (Large),This Star Christmas Tree Ornament is the perfect addition to your tree! ,3298,Stefan Gal
0,2317,Star Christmas Tree Ornament (Small),This Star Christmas Tree Ornament is the perfect addition to your tree! ,3298,Stefan Gal
0,2319,Ribboned Stars Christmas Tree Ornament (Large),This Ribboned Stars Christmas Tree Ornament is a perfect addition to your tree! ,3298,Stefan Gal
0,2320,Ribboned Stars Christmas Tree Ornament (Small),This Ribboned Stars Christmas Tree Ornament is a perfect addition to your Christmas tree! ,3298,Stefan Gal
0,2321,Ribboned Stars Christmas Necklace Pendant,Ring in the holidays in style with this Christmas-themed necklace!,3298,Stefan Gal
0,2322,Gogzog the Petulant,"A little orc design of mine, Gogzog the Petulant. Son of a war chief, he commands a small band of troops mostly comprised of lesser orcs and members of other conquered war bands.  Short for his race and somewhat deformed he is no great warrior, but what he lacks in strength and battle prowess he more than makes up for in cunning and viciousness. Due to his short stature the rumour goes that he is in fact not a full blooded orc but in fact half goblin; the story being that he is the product of a union his father and a would-be goblin assassin that that entered his tent one evening, of course this is just a rumour and anyone even uttering such lies is placed into the Brazen Great Beast (orc version of the Brazen Bull) and served at the evening meal. ",6129,Monster Caesar Studio
0,2324,Creature,"Head bust of a lion-scorpion creature. Model created from the concept art of a friend of mine and a great artist - Martin Punchev.
This is a solid model, that's why the prices are so big. But no worries! I will upload a hollow model soon enough, optimized for 3D printing. :)",3004,Nikolay Dimchev
0,2326,Pre-Historic Fly,Pre-Historic Fly,3486,Bharry Bautista
0,2334,Zombie Hand Smartphone Holder,"Zombie Hand Smartphone Holder
For All Zombie's Fans, now can print your Zombie Hand for your Phone",1191,zbrushingmx
0,2340,Venom,"A Venom I sculpted, and I wanted him to be BIG.
The Venom is uploaded at 6 inches height.  The printed version in the images are at a 2.9 inch height shelled at 1.4mm thick.
More info at CGmodeling.com/venom",6608,michael.milano.5245
0,2341,ball jointed Pony: Earth,"Listing for one EARTH small pony parts This small pony is fully articulate with ball joints to create a variety of poses and movement to your doll. Ponies have 13-15 points of articulation, including the hooves! Comes in pieces, item must be strong with elastic cord. we recommend clear beading cord of .7mm. There is a video to describe how to do so, It is recommended that you have minor crafting experience to be able to string the doll together successfully. Easy to paint and customize into your own character. Acrylics work great to paint your pony with and you can dye the pony with dyes similar to RIT dye or choose from a few dyed color options available here at pinshape/sculpteo. If you want to root hair you can use a dremel to drill in holes to root the hair in small plugs using a needle and thread technique. Item is meant for older collectors and not suitable for very young children. Small parts represent choking hazard. We recommend ages 8 and up and items for display and gentle play.
Pony Introduction video:
http://youtu.be/Ubm_Q3pvhOI?list=UUYI1NrorcSgwU1Mf...
Stringing video: http://youtu.be/YfyiGoI5ckY?list=UUYI1NrorcSgwU1Mfod_ZSgg
Want the work done for you? We offer custom services as well as string dolls and root hair at our etsy shop:
https://www.etsy.com/shop/Silverbeam
Items are 3D printed and print lines and texture are considered normal and may vary slightly from print to print.",3361,Silverbeam
0,2343,pony male pegasus,Male Pegasus Ball jointed pony. Original size. 15 points of articulation. Item comes in parts and must be strong together. I use .7mm clear beading cord,3361,Silverbeam
0,2358,wolverine turning to zombie,scene of fighting with zombie and getting infected with virus,6254,Priyam Chakrabort
0,2359,Songoku,3DCloud,3026,3DClou
0,2370,Geometric Stars Christmas Tree Ornament (Large),This Geometric Stars Christmas Tree Ornament is a perfect decoration for any tree!,3298,Stefan Gal
0,2371,Geometric Stars Christmas Tree Ornament (Small),This Geometric Stars Christmas Tree Ornament is a perfect decoration for any tree!,3298,Stefan Gal
0,2372,Circle of Stars Christmas Necklace Pendant,Ring in the holidays in style with this Christmas-themed necklace!,3298,Stefan Gal
0,2377,"Pegasus ball jointed pony, small size","Listing for one PEGASUS small pony parts - This small pony is fully articulate with ball joints to create a variety of poses and movement to your doll. Ponies have 13-15 points of articulation, including the hooves! Comes in pieces, item must be strong with elastic cord. we recommend clear beading cord of .7mm. There is a video to describe how to do so, It is recommended that you have minor crafting experience to be able to string the doll together successfully. Easy to paint and customize into your own character. Acrylics work great to paint your pony with and you can dye the pony with dyes similar to RIT dye or choose from a few dyed color options available here at pinshape/sculpteo. If you want to root hair you can use a dremel to drill in holes to root the hair in small plugs using a needle and thread technique. Item is meant for older collectors and not suitable for very young children. Small parts represent choking hazard. We recommend ages 8 and up and items for display and gentle play.
Pony Introduction video:
http://youtu.be/Ubm_Q3pvhOI?list=UUYI1NrorcSgwU1Mf...
Stringing video: http://youtu.be/YfyiGoI5ckY?list=UUYI1NrorcSgwU1Mfod_ZSgg
Want the work done for you? We offer custom services as well as string dolls and root hair at our etsy shop:
https://www.etsy.com/shop/Silverbeam
Items are 3D printed and print lines and texture are considered normal and may vary slightly from print to print.",3361,Silverbeam
0,2378,Kingdom Hearts Charms,"Charms inspired by the video game, ""Kingdom Hearts"". Charms are approx between 1cm and 4cm long/tall. WE recommend any plastic. Items can easily be painted in a variety of materials, we recommend acrylics. Attach a jump ring onto the charm and hang from a cell phone lanyard ot attach to a chain for a bracelet or necklace or earrings etc.
Charms:
Kingdom Key keyblade
Sea Salt Icecream
Crown (sora's necklace pendant)
Papou Fruit
Heart Logo
Heartless Logo
Nobody Logo
Axel's chakram",3361,Silverbeam
0,2382,Wacom Skull Stylus Stand,Wacom Intuos stylus stand. Skull stand displayed in photos was printed in a white PLA plastic on a PrintrBot Simple with layer height of 0.2mm.,1394,tanya Wiesner
0,2394,Small 15 x 10 cm Robot Flexihand,"Flexihand, Eeasy to print small Robot Hand",4903,Nica32
0,2396,Mafia Rat,Mafia Rat for Print,280,frederico4
0,2398,Legacy Of Kain: Raziel Bust,"Once a vampire – Kain's lieutenant, ""prodigal son"", and second-in-command – Raziel evolved to such an extent that he surpassed Kain, a transgression which seemingly prompted his execution. Cast into the Lake of the Dead, Raziel was, like Kain before him, revived by a mysterious benefactor, and returned to Nosgoth as a wraith, to exact his revenge.
In photos, design was printed on a Printrbot Simple metal at a layer height of 0.2 mm and 10% infill. Design is 84.68 mm x 48.80 mm x 100 mm.",1394,tanya Wiesner
0,2399,Twisted Stars Christmas Tree Ornament (Large),This Twisted Stars Christmas Tree Ornament is a perfect decoration for any tree!,3298,Stefan Gal
0,2400,Stacking Stars Christmas Tree Ornament (Small),This Stacking Stars Christmas Tree Ornament is a perfect decoration for any tree!,3298,Stefan Gal
0,2401,Stacking Stars Christmas Necklace Pendant,Ring in the holidays in style with this Christmas-themed necklace!,3298,Stefan Gal
0,2409,Kairi good Luck Charm,"Inspired by the hit video game, Kingdom Hearts. this charm was said to be made by the wives of fishermen to help bring their husbands safely home from sea. Kairi made and gave this to Sora in the game. This item is full sized and great for cosplay or display. Item can be painted and sanded and we recommend most plastics",3361,Silverbeam
0,2410,Ultima Keyblade Pendant,"Pendant inspired by the video game, Kingdom hearts. Ultima keyblade inspired by the first game. Cut the tiny key chain off and attach a small chain. Use jumping at the op to attach to a chain and wear. Plastic recommended, can easily be painted in acrylic paints.",3361,Silverbeam
